timestamp_s,source,fs_hz,sample_index,seq,mode,flags,pending,queue_depth,queue_drop_lsb,status0,status1,status2,ch1_V,ch2_V,ch3_V,ch4_V,ch5_V,ch6_V,ch7_V,ch8_V
0.000000,pga1ch2_30hz2mvpp.bin,250,0,20166,1,0xA3,1,0,0,192,0,0,18412.895501,4.559755,26219.509542,25182.768703,17335.698009,0.000000,0.000000,0.000000
0.004001,pga1ch2_30hz2mvpp.bin,250,1,20167,1,0xA3,1,0,0,192,0,0,18415.488303,16.115606,26223.018765,25186.233222,17338.000238,0.000000,0.000000,0.000000
0.008004,pga1ch2_30hz2mvpp.bin,250,2,20168,1,0xA3,1,0,0,192,0,0,18418.461084,9.030104,26226.907969,25190.100074,17340.794206,0.000000,0.000000,0.000000
0.012005,pga1ch2_30hz2mvpp.bin,250,3,20169,1,0xA3,1,0,0,192,0,0,18421.098590,-12.584031,26230.417192,25193.721056,17343.074083,0.000000,0.000000,0.000000
0.016006,pga1ch2_30hz2mvpp.bin,250,4,20170,1,0xA3,1,0,0,192,0,0,18422.663212,-38.601458,26233.121753,25196.470320,17344.437540,0.000000,0.000000,0.000000
0.020010,pga1ch2_30hz2mvpp.bin,250,5,20171,1,0xA3,1,0,0,192,0,0,18423.266709,-53.532422,26234.820485,25198.079646,17344.862223,0.000000,0.000000,0.000000
0.024011,pga1ch2_30hz2mvpp.bin,250,6,20172,1,0xA3,1,0,0,192,0,0,18424.853683,-49.419701,26237.279177,25200.605392,17346.203327,0.000000,0.000000,0.000000
0.028015,pga1ch2_30hz2mvpp.bin,250,7,20173,1,0xA3,1,0,0,192,0,0,18428.787589,-28.587878,26242.084801,25205.455720,17349.824309,0.000000,0.000000,0.000000
0.032016,pga1ch2_30hz2mvpp.bin,250,8,20174,1,0xA3,1,0,0,192,0,0,18433.101475,-3.039837,26247.248054,25210.574269,17353.825271,0.000000,0.000000,0.000000
0.036019,pga1ch2_30hz2mvpp.bin,250,9,20175,1,0xA3,1,0,0,192,0,0,18435.291946,14.394522,26250.466704,25213.614106,17355.747521,0.000000,0.000000,0.000000
0.040019,pga1ch2_30hz2mvpp.bin,250,10,20176,1,0xA3,1,0,0,192,0,0,18435.761333,14.394522,26251.986623,25215.089321,17355.926335,0.000000,0.000000,0.000000
0.044021,pga1ch2_30hz2mvpp.bin,250,11,20177,1,0xA3,1,0,0,192,0,0,18437.258899,-3.889203,26254.534721,25217.570364,17357.245088,0.000000,0.000000,0.000000
0.048023,pga1ch2_30hz2mvpp.bin,250,12,20178,1,0xA3,1,0,0,192,0,0,18440.209329,-29.772520,26258.334517,25221.481919,17360.016704,0.000000,0.000000,0.000000
0.052023,pga1ch2_30hz2mvpp.bin,250,13,20179,1,0xA3,1,0,0,192,0,0,18442.802131,-49.553812,26261.955500,25225.147605,17362.475395,0.000000,0.000000,0.000000
0.056023,pga1ch2_30hz2mvpp.bin,250,14,20180,1,0xA3,1,0,0,192,0,0,18444.679677,-52.168965,26264.771819,25227.941573,17364.084721,0.000000,0.000000,0.000000
0.060023,pga1ch2_30hz2mvpp.bin,250,15,20181,1,0xA3,1,0,0,192,0,0,18447.294831,-36.321580,26268.348098,25231.517851,17366.364598,0.000000,0.000000,0.000000
0.064023,pga1ch2_30hz2mvpp.bin,250,16,20182,1,0xA3,1,0,0,192,0,0,18450.111151,-10.594726,26272.214949,25235.429406,17368.979752,0.000000,0.000000,0.000000
0.068027,pga1ch2_30hz2mvpp.bin,250,17,20183,1,0xA3,1,0,0,192,0,0,18451.765180,11.153519,26274.897158,25238.022208,17370.410264,0.000000,0.000000,0.000000
0.072027,pga1ch2_30hz2mvpp.bin,250,18,20184,1,0xA3,1,0,0,192,0,0,18452.234566,17.367303,26276.305318,25239.631534,17370.611429,0.000000,0.000000,0.000000
0.076028,pga1ch2_30hz2mvpp.bin,250,19,20185,1,0xA3,1,0,0,192,0,0,18454.045057,4.045665,26279.009879,25242.313743,17372.176051,0.000000,0.000000,0.000000
0.080030,pga1ch2_30hz2mvpp.bin,250,20,20186,1,0xA3,1,0,0,192,0,0,18457.867205,-20.787120,26283.726096,25246.828794,17375.551164,0.000000,0.000000,0.000000
0.084034,pga1ch2_30hz2mvpp.bin,250,21,20187,1,0xA3,1,0,0,192,0,0,18461.622298,-44.748187,26288.397610,25251.522660,17379.105091,0.000000,0.000000,0.000000
0.088035,pga1ch2_30hz2mvpp.bin,250,22,20188,1,0xA3,1,0,0,192,0,0,18463.768065,-53.577125,26291.571558,25254.763663,17381.072044,0.000000,0.000000,0.000000
0.092036,pga1ch2_30hz2mvpp.bin,250,23,20189,1,0xA3,1,0,0,192,0,0,18465.355039,-42.691827,26294.209063,25257.334113,17382.480204,0.000000,0.000000,0.000000
0.096040,pga1ch2_30hz2mvpp.bin,250,24,20190,1,0xA3,1,0,0,192,0,0,18467.813730,-18.864870,26297.606528,25260.731578,17384.648323,0.000000,0.000000,0.000000
0.100039,pga1ch2_30hz2mvpp.bin,250,25,20191,1,0xA3,1,0,0,192,0,0,18470.942974,4.850328,26301.607490,25264.710188,17387.419939,0.000000,0.000000,0.000000
0.104039,pga1ch2_30hz2mvpp.bin,250,26,20192,1,0xA3,1,0,0,192,0,0,18473.334610,16.853213,26305.027306,25268.018246,17389.521003,0.000000,0.000000,0.000000
0.108043,pga1ch2_30hz2mvpp.bin,250,27,20193,1,0xA3,1,0,0,192,0,0,18475.726247,10.371208,26308.357716,25271.393359,17391.778529,0.000000,0.000000,0.000000
0.112044,pga1ch2_30hz2mvpp.bin,250,28,20194,1,0xA3,1,0,0,192,0,0,18477.983773,-12.673438,26311.598718,25274.656713,17393.901944,0.000000,0.000000,0.000000
0.116045,pga1ch2_30hz2mvpp.bin,250,29,20195,1,0xA3,1,0,0,192,0,0,18479.973078,-38.310885,26314.638555,25277.495384,17395.533621,0.000000,0.000000,0.000000
0.120047,pga1ch2_30hz2mvpp.bin,250,30,20196,1,0xA3,1,0,0,192,0,0,18481.560051,-52.750111,26317.209005,25279.976428,17396.807671,0.000000,0.000000,0.000000
0.124049,pga1ch2_30hz2mvpp.bin,250,31,20197,1,0xA3,1,0,0,192,0,0,18483.571708,-48.838556,26320.204139,25283.083320,17398.662865,0.000000,0.000000,0.000000
0.128051,pga1ch2_30hz2mvpp.bin,250,32,20198,1,0xA3,1,0,0,192,0,0,18486.410379,-28.319657,26324.070990,25286.994874,17401.479185,0.000000,0.000000,0.000000
0.132056,pga1ch2_30hz2mvpp.bin,250,33,20199,1,0xA3,1,0,0,192,0,0,18489.494920,-2.078712,26327.982545,25291.085243,17404.250801,0.000000,0.000000,0.000000
0.136057,pga1ch2_30hz2mvpp.bin,250,34,20200,1,0xA3,1,0,0,192,0,0,18491.350114,14.729798,26330.821216,25293.856859,17405.726016,0.000000,0.000000,0.000000
0.140057,pga1ch2_30hz2mvpp.bin,250,35,20201,1,0xA3,1,0,0,192,0,0,18492.422998,14.461577,26332.989335,25295.890868,17406.620085,0.000000,0.000000,0.000000
0.144060,pga1ch2_30hz2mvpp.bin,250,36,20202,1,0xA3,1,0,0,192,0,0,18495.060503,-4.000962,26336.476207,25299.444795,17409.056425,0.000000,0.000000,0.000000
0.148062,pga1ch2_30hz2mvpp.bin,250,37,20203,1,0xA3,1,0,0,192,0,0,18497.854471,-30.152500,26340.253651,25303.222239,17411.604524,0.000000,0.000000,0.000000
0.152064,pga1ch2_30hz2mvpp.bin,250,38,20204,1,0xA3,1,0,0,192,0,0,18500.223756,-49.799681,26343.584061,25306.485593,17413.683236,0.000000,0.000000,0.000000
0.156066,pga1ch2_30hz2mvpp.bin,250,39,20205,1,0xA3,1,0,0,192,0,0,18502.324820,-51.610172,26346.690953,25309.659541,17415.627837,0.000000,0.000000,0.000000
0.160067,pga1ch2_30hz2mvpp.bin,250,40,20206,1,0xA3,1,0,0,192,0,0,18505.476415,-35.673380,26350.758970,25313.749909,17418.421805,0.000000,0.000000,0.000000
0.164068,pga1ch2_30hz2mvpp.bin,250,41,20207,1,0xA3,1,0,0,192,0,0,18508.762121,-10.259449,26354.894042,25317.840278,17421.349883,0.000000,0.000000,0.000000
0.168071,pga1ch2_30hz2mvpp.bin,250,42,20208,1,0xA3,1,0,0,192,0,0,18510.997295,11.108816,26358.067989,25321.014225,17423.383892,0.000000,0.000000,0.000000
0.172073,pga1ch2_30hz2mvpp.bin,250,43,20209,1,0xA3,1,0,0,192,0,0,18512.338400,16.495585,26360.616088,25323.472917,17424.590886,0.000000,0.000000,0.000000
0.176074,pga1ch2_30hz2mvpp.bin,250,44,20210,1,0xA3,1,0,0,192,0,0,18514.171243,2.995133,26363.432407,25326.311588,17426.200211,0.000000,0.000000,0.000000
0.180076,pga1ch2_30hz2mvpp.bin,250,45,20211,1,0xA3,1,0,0,192,0,0,18517.009914,-22.999942,26367.075741,25330.044329,17428.681254,0.000000,0.000000,0.000000
0.184076,pga1ch2_30hz2mvpp.bin,250,46,20212,1,0xA3,1,0,0,192,0,0,18519.110978,-45.999885,26370.227337,25333.151221,17430.625856,0.000000,0.000000,0.000000
0.188081,pga1ch2_30hz2mvpp.bin,250,47,20213,1,0xA3,1,0,0,192,0,0,18521.010876,-54.471195,26373.177767,25336.056948,17432.413995,0.000000,0.000000,0.000000
0.192082,pga1ch2_30hz2mvpp.bin,250,48,20214,1,0xA3,1,0,0,192,0,0,18522.955477,-43.541193,26376.083493,25339.007378,17434.068024,0.000000,0.000000,0.000000
0.196083,pga1ch2_30hz2mvpp.bin,250,49,20215,1,0xA3,1,0,0,192,0,0,18525.034189,-19.647181,26379.212737,25341.980159,17435.856164,0.000000,0.000000,0.000000
0.200083,pga1ch2_30hz2mvpp.bin,250,50,20216,1,0xA3,1,0,0,192,0,0,18527.090549,5.275011,26382.185519,25344.997644,17437.577248,0.000000,0.000000,0.000000
0.204085,pga1ch2_30hz2mvpp.bin,250,51,20217,1,0xA3,1,0,0,192,0,0,18529.728055,16.853213,26385.739446,25348.439813,17439.857125,0.000000,0.000000,0.000000
0.208086,pga1ch2_30hz2mvpp.bin,250,52,20218,1,0xA3,1,0,0,192,0,0,18532.499671,9.231269,26389.494538,25352.261961,17442.494631,0.000000,0.000000,0.000000
0.212092,pga1ch2_30hz2mvpp.bin,250,53,20219,1,0xA3,1,0,0,192,0,0,18535.427749,-13.187528,26393.294334,25356.061757,17445.176840,0.000000,0.000000,0.000000
0.216093,pga1ch2_30hz2mvpp.bin,250,54,20220,1,0xA3,1,0,0,192,0,0,18537.305295,-38.422644,26396.334171,25358.967483,17446.830869,0.000000,0.000000,0.000000
0.220095,pga1ch2_30hz2mvpp.bin,250,55,20221,1,0xA3,1,0,0,192,0,0,18538.378179,-52.660704,26398.457587,25361.135602,17447.680235,0.000000,0.000000,0.000000
0.224096,pga1ch2_30hz2mvpp.bin,250,56,20222,1,0xA3,1,0,0,192,0,0,18540.970981,-48.056245,26401.922107,25364.577770,17449.960113,0.000000,0.000000,0.000000
0.228098,pga1ch2_30hz2mvpp.bin,250,57,20223,1,0xA3,1,0,0,192,0,0,18544.144928,-26.419759,26405.967772,25368.668139,17452.888191,0.000000,0.000000,0.000000
0.232100,pga1ch2_30hz2mvpp.bin,250,58,20224,1,0xA3,1,0,0,192,0,0,18546.871841,-0.625849,26409.678161,25372.378528,17455.391586,0.000000,0.000000,0.000000
