timestamp_s,source,fs_hz,sample_index,seq,mode,flags,pending,queue_depth,queue_drop_lsb,status0,status1,status2,ch1_V,ch2_V,ch3_V,ch4_V,ch5_V,ch6_V,ch7_V,ch8_V
0.000000,8uVp30Hz_ch2pga1.bin,250,0,64553,1,0xA3,1,0,0,192,0,0,46767.868102,-21.055341,61959.788203,70308.431983,63606.329262,0.000000,0.000000,0.000000
0.004001,8uVp30Hz_ch2pga1.bin,250,1,64554,1,0xA3,1,0,0,192,0,0,46771.444380,-21.100044,61965.219676,70315.182209,63611.023128,0.000000,0.000000,0.000000
0.008005,8uVp30Hz_ch2pga1.bin,250,2,64555,1,0xA3,1,0,0,192,0,0,46775.110066,-21.100044,61970.740557,70321.843028,63615.761697,0.000000,0.000000,0.000000
0.012005,8uVp30Hz_ch2pga1.bin,250,3,64556,1,0xA3,1,0,0,192,0,0,46778.753400,-20.988286,61976.261437,70328.637958,63620.455563,0.000000,0.000000,0.000000
0.016005,8uVp30Hz_ch2pga1.bin,250,4,64557,1,0xA3,1,0,0,192,0,0,46782.486141,-20.943582,61981.916428,70335.522294,63625.440001,0.000000,0.000000,0.000000
0.020010,8uVp30Hz_ch2pga1.bin,250,5,64558,1,0xA3,1,0,0,192,0,0,46786.129475,-20.898879,61987.504363,70342.451334,63630.357385,0.000000,0.000000,0.000000
0.024010,8uVp30Hz_ch2pga1.bin,250,6,64559,1,0xA3,1,0,0,192,0,0,46789.750457,-20.876527,61993.025243,70349.223912,63635.163009,0.000000,0.000000,0.000000
0.028012,8uVp30Hz_ch2pga1.bin,250,7,64560,1,0xA3,1,0,0,192,0,0,46793.259680,-20.921230,61998.456717,70355.884731,63639.767468,0.000000,0.000000,0.000000
0.032013,8uVp30Hz_ch2pga1.bin,250,8,64561,1,0xA3,1,0,0,192,0,0,46796.813607,-21.122396,62004.022300,70362.590253,63644.662499,0.000000,0.000000,0.000000
0.036017,8uVp30Hz_ch2pga1.bin,250,9,64562,1,0xA3,1,0,0,192,0,0,46800.546348,-21.122396,62009.721994,70369.519293,63649.557531,0.000000,0.000000,0.000000
0.040018,8uVp30Hz_ch2pga1.bin,250,10,64563,1,0xA3,1,0,0,192,0,0,46804.279089,-21.100044,62015.309930,70376.493037,63654.497266,0.000000,0.000000,0.000000
