timestamp_s,source,fs_hz,sample_index,seq,mode,flags,pending,queue_depth,queue_drop_lsb,status0,status1,status2,ch1_V,ch2_V,ch3_V,ch4_V,ch5_V,ch6_V,ch7_V,ch8_V
0.000000,8uVp40Hz_ch2pga24.bin,250,0,83015,1,0xA3,1,0,0,192,0,0,187499.977648,-22.061169,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.004001,8uVp40Hz_ch2pga24.bin,250,1,83016,1,0xA3,1,0,0,192,0,0,187499.977648,-19.803643,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.008005,8uVp40Hz_ch2pga24.bin,250,2,83017,1,0xA3,1,0,0,192,0,0,187499.977648,-20.585954,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.012006,8uVp40Hz_ch2pga24.bin,250,3,83018,1,0xA3,1,0,0,192,0,0,187499.977648,-23.961067,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.016007,8uVp40Hz_ch2pga24.bin,250,4,83019,1,0xA3,1,0,0,192,0,0,187499.977648,-26.352704,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.020007,8uVp40Hz_ch2pga24.bin,250,5,83020,1,0xA3,1,0,0,192,0,0,187499.977648,-25.637448,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.024011,8uVp40Hz_ch2pga24.bin,250,6,83021,1,0xA3,1,0,0,192,0,0,187499.977648,-22.955239,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.028012,8uVp40Hz_ch2pga24.bin,250,7,83022,1,0xA3,1,0,0,192,0,0,187499.977648,-20.317733,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.032013,8uVp40Hz_ch2pga24.bin,250,8,83023,1,0xA3,1,0,0,192,0,0,187499.977648,-19.803643,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.036017,8uVp40Hz_ch2pga24.bin,250,9,83024,1,0xA3,1,0,0,192,0,0,187499.977648,-22.351742,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.040017,8uVp40Hz_ch2pga24.bin,250,10,83025,1,0xA3,1,0,0,192,0,0,187499.977648,-26.039779,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.044018,8uVp40Hz_ch2pga24.bin,250,11,83026,1,0xA3,1,0,0,192,0,0,187499.977648,-26.956201,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.048022,8uVp40Hz_ch2pga24.bin,250,12,83027,1,0xA3,1,0,0,192,0,0,187499.977648,-24.117529,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.052023,8uVp40Hz_ch2pga24.bin,250,13,83028,1,0xA3,1,0,0,192,0,0,187499.977648,-20.653009,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.056023,8uVp40Hz_ch2pga24.bin,250,14,83029,1,0xA3,1,0,0,192,0,0,187499.977648,-19.758940,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.060027,8uVp40Hz_ch2pga24.bin,250,15,83030,1,0xA3,1,0,0,192,0,0,187499.977648,-22.061169,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.064027,8uVp40Hz_ch2pga24.bin,250,16,83031,1,0xA3,1,0,0,192,0,0,187499.977648,-25.525689,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.068028,8uVp40Hz_ch2pga24.bin,250,17,83032,1,0xA3,1,0,0,192,0,0,187499.977648,-26.933849,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.072032,8uVp40Hz_ch2pga24.bin,250,18,83033,1,0xA3,1,0,0,192,0,0,187499.977648,-25.056303,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.076032,8uVp40Hz_ch2pga24.bin,250,19,83034,1,0xA3,1,0,0,192,0,0,187499.977648,-21.435320,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.080033,8uVp40Hz_ch2pga24.bin,250,20,83035,1,0xA3,1,0,0,192,0,0,187499.977648,-19.825995,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.084037,8uVp40Hz_ch2pga24.bin,250,21,83036,1,0xA3,1,0,0,192,0,0,187499.977648,-21.748245,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.088038,8uVp40Hz_ch2pga24.bin,250,22,83037,1,0xA3,1,0,0,192,0,0,187499.977648,-24.184585,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.092038,8uVp40Hz_ch2pga24.bin,250,23,83038,1,0xA3,1,0,0,192,0,0,187499.977648,-26.352704,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.096039,8uVp40Hz_ch2pga24.bin,250,24,83039,1,0xA3,1,0,0,192,0,0,187499.977648,-25.704503,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.100043,8uVp40Hz_ch2pga24.bin,250,25,83040,1,0xA3,1,0,0,192,0,0,187499.977648,-21.927059,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.104044,8uVp40Hz_ch2pga24.bin,250,26,83041,1,0xA3,1,0,0,192,0,0,187499.977648,-19.825995,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.108045,8uVp40Hz_ch2pga24.bin,250,27,83042,1,0xA3,1,0,0,192,0,0,187499.977648,-20.831823,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.112047,8uVp40Hz_ch2pga24.bin,250,28,83043,1,0xA3,1,0,0,192,0,0,187499.977648,-23.692846,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
0.116048,8uVp40Hz_ch2pga24.bin,250,29,83044,1,0xA3,1,0,0,192,0,0,187499.977648,-26.218593,187499.977648,187499.977648,187499.977648,0.000000,0.000000,0.000000
